CUST_ID,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CUST_RGST,CTPR,OCCP_GRP_1,OCCP_GRP_2,TOTALPREM,MINCRDT,MAXCRDT,WEDD_YN,MATE_OCCP_GRP_1,CHLD_CNT,MAX_PAYM_YM,MAX_PRM,CUST_INCM
5738,N,1,36,20981,40,N,200306,서울,8.기타,학생,13000000,6,6,N,None,0,2002-01-01,478400,0
5739,N,2,36,17777,20,N,200306,전북,4.전문직,학자/연구직,66704783,6,6,Y,5.서비스,0,2013-04-01,1180578,4509
5740,N,2,36,11111,20,N,200306,경기,6.제조업,2차산업 종사자,45567495,6,6,N,None,0,2001-04-01,552500,2903
5741,N,1,36,15972,30,N,200306,경기,4.전문직,3차산업 종사자,3502069,6,7,N,None,0,2011-02-01,54185,3802
5742,N,1,35,9027,20,N,200306,울산,8.기타,학생,0,6,6,N,None,0,2009-08-01,42900,0
5743,N,2,35,15000,20,N,200306,경기,1.주부,주부,1312200,6,6,Y,None,1,2008-12-01,37450,0
5744,N,2,35,17916,20,N,200306,광주,3.사무직,공무원,3916200,6,6,N,None,0,2016-06-01,32100,3324
5747,N,2,35,6388,20,N,200306,전남,3.사무직,사무직,8571210,8,8,N,None,0,2009-06-01,117800,2998
5748,Y,1,35,8194,20,N,200306,강원,3.사무직,공무원,14022634,6,6,Y,1.주부,1,2016-06-01,132289,3545
5750,N,1,35,6805,30,N,200306,경북,4.전문직,전문직,9905177,7,7,N,None,0,2011-09-01,158479,3690
5753,N,1,35,11111,30,N,200306,서울,6.제조업,운전직,14396928,6,6,N,None,0,2013-06-01,436800,3928
5754,N,2,35,23702,20,N,200306,서울,1.주부,주부,5316592,10,10,N,None,0,2014-01-01,107129,0
5756,Y,1,35,9841,30,N,200306,인천,2.자영업,자영업,9826981,6,6,N,None,0,2016-04-01,171737,3873
5758,N,1,35,5740,12,N,200306,서울,2.자영업,자영업,38827235,10,6,N,None,0,2013-07-01,648363,4367
5759,N,1,35,3097,13,N,200306,제주,5.서비스,3차산업 종사자,28898856,6,6,N,None,0,2012-07-01,345788,3573
5761,N,2,35,13333,20,N,200306,울산,5.서비스,3차산업 종사자,100498884,1,99,N,None,0,2015-12-01,2012528,6390
5762,N,1,35,9722,20,N,200306,경기,6.제조업,2차산업 종사자,10955330,10,8,N,None,0,2009-05-01,253955,3562
5763,N,2,35,32638,20,N,200306,경기,4.전문직,교사,59462831,3,6,Y,3.사무직,1,2008-09-01,716394,3687
5764,N,2,35,13097,99,N,200306,경기,5.서비스,3차산업 종사자,7701020,6,6,Y,5.서비스,1,2005-09-01,56300,3103
5765,N,2,34,29166,20,N,200306,대구,3.사무직,사무직,91128355,3,99,Y,4.전문직,2,2004-07-01,1773237,3953
5766,N,2,34,6298,11,N,200306,대전,5.서비스,3차산업 종사자,8338978,6,6,Y,5.서비스,0,2002-11-01,60475,3017
5767,Y,1,34,34027,20,N,200306,서울,5.서비스,3차산업 종사자,1767120,6,6,N,None,0,2016-06-01,29452,3482
5768,N,1,34,11666,20,N,200306,광주,3.사무직,사무직,18935714,6,6,N,None,0,2009-02-01,150200,3482
5769,N,1,34,7222,20,N,200306,대구,4.전문직,의료직 종사자,3832215,7,7,N,None,0,2000-01-01,100000,3144
5770,N,1,34,18611,20,N,200306,경남,5.서비스,2차산업 종사자,5599983,7,7,N,None,0,2012-02-01,106594,3638
5773,N,2,34,95814,11,N,200306,경기,5.서비스,3차산업 종사자,4823712,9,9,N,None,0,2016-06-01,103804,3792
5776,N,1,34,15694,30,N,200306,경기,3.사무직,단순 사무직,43736328,10,99,N,None,0,2007-10-01,682922,3445
5777,N,1,34,11570,99,N,200306,경기,5.서비스,2차산업 종사자,30776367,1,99,N,None,0,2016-06-01,744768,3833
5779,N,1,34,11300,40,N,200306,경기,4.전문직,고소득의료직,10515091,6,6,N,None,0,2009-03-01,156816,7158
5781,N,1,34,4272,11,N,200306,경남,3.사무직,사무직,3490588,9,9,N,None,0,2010-06-01,103150,3946
5787,N,2,34,16388,20,N,200306,충북,4.전문직,사무직,20229894,6,6,N,None,0,2003-01-01,313190,3679
5789,N,1,34,0,99,N,200306,서울,4.전문직,법무직 종사자,10080172,6,6,N,None,0,2014-01-01,122600,3489
5792,N,2,33,63364,11,N,200306,경기,1.주부,주부,8779060,8,8,Y,6.제조업,1,2004-11-01,378837,0
5794,N,1,33,10057,99,N,200306,경남,6.제조업,2차산업 종사자,20989429,6,6,N,None,0,2003-06-01,158500,3426
5797,N,1,33,21250,20,N,200306,서울,8.기타,단순 노무직,10379718,6,6,N,None,0,2016-06-01,148402,3575
5798,N,2,33,1638,13,N,200306,전남,2.자영업,자영업,10293916,6,6,N,None,0,2009-08-01,107650,3074
5799,N,2,33,10833,20,N,200306,강원,1.주부,주부,6001760,8,8,Y,None,1,2009-10-01,92000,0
5800,N,1,33,3758,13,N,200306,전북,3.사무직,3차산업 종사자,10171084,6,6,N,None,0,2007-02-01,103660,3225
5804,N,2,33,7500,20,N,200306,서울,8.기타,학생,10000000,6,6,N,None,0,2005-11-01,41667,0
5806,N,2,32,13321,13,N,200306,전북,6.제조업,2차산업 종사자,5982616,6,6,N,None,0,2012-01-01,259924,2965
5808,N,2,32,10138,20,N,200306,대전,8.기타,학생,0,6,6,N,None,0,2008-07-01,679800,0
5810,N,2,32,12777,20,N,200306,충북,8.기타,학생,3916682,5,6,N,None,0,2009-07-01,73818,0
5812,N,2,32,19518,12,N,200306,서울,3.사무직,사무직,22866529,6,6,N,None,0,2016-06-01,202954,3218
5817,N,1,31,6666,30,N,200306,경기,2.자영업,자영업,18920400,4,99,N,None,0,2016-06-01,1350700,4407
5818,Y,2,31,8692,40,N,200306,서울,8.기타,학생,40049344,6,7,N,None,0,2006-06-01,153900,0
5819,N,2,31,10986,12,N,200306,경기,5.서비스,3차산업 종사자,7366642,6,6,N,None,0,2013-03-01,212830,3281
5822,N,1,31,15972,30,N,200306,서울,2.자영업,자영업,4885889,6,6,N,None,0,2013-06-01,140780,3382
5824,N,1,30,20555,30,N,200306,서울,8.기타,학생,141268,2,99,N,None,0,2016-04-01,70989,0
5825,N,2,30,23055,20,N,200107,경기,1.주부,주부,9380801,6,7,Y,6.제조업,0,2010-08-01,182451,0
5826,N,1,30,10000,20,N,200306,서울,5.서비스,3차산업 종사자,35029405,6,6,N,None,0,2016-06-01,524374,3273
5830,N,2,29,20972,20,N,200306,경기,3.사무직,사무직,91756200,6,6,N,None,0,2016-05-01,1520433,2960
5840,N,1,29,12686,13,N,200306,대구,3.사무직,공무원,264780,6,6,N,None,0,2008-08-01,224800,3076
5845,N,2,28,3384,12,N,200306,경기,4.전문직,전문직,19277635,6,6,N,None,0,2013-12-01,459406,3067
5846,N,1,28,26388,20,N,200306,경남,3.사무직,사무직,9048342,3,99,N,None,0,2016-03-01,143797,3330
5848,N,1,28,8333,20,N,200306,전북,8.기타,학생,5336014,6,6,N,None,0,2008-08-01,40000,0
5849,N,2,28,16944,20,N,200306,경기,3.사무직,3차산업 종사자,16425893,6,6,N,None,0,2014-10-01,729736,2721
5852,N,1,28,3194,30,N,200306,경남,3.사무직,고위 공무원,11262365,5,6,N,None,0,2015-05-01,159200,3258
5853,N,2,28,3998,70,N,200306,충남,8.기타,학생,48058538,5,6,N,None,0,2015-05-01,399770,0
5856,N,1,28,7361,20,N,200306,전북,2.자영업,자영업,5705073,6,6,N,None,0,2010-02-01,300267,3150
5858,N,2,28,2247,12,N,200306,경기,4.전문직,교육관련직,118401381,4,99,N,None,0,2016-06-01,3188002,2481
5861,N,2,27,6439,40,N,200306,충북,3.사무직,단순 사무직,52389101,6,6,N,None,0,2012-08-01,772621,2755
5862,N,2,27,100242,11,N,200306,서울,4.전문직,의료직 종사자,2931655,6,6,N,None,0,2015-11-01,103103,2674
5868,N,2,26,7623,12,N,200306,서울,3.사무직,사무직,7630700,6,6,N,None,0,2016-04-01,693700,2965
5873,N,2,26,7171,12,N,200306,대구,2.자영업,자영업,596797,3,99,N,None,0,2015-12-01,100302,2777
5876,N,2,26,3650,11,N,200306,대전,3.사무직,단순 사무직,2894194,6,6,N,None,0,2013-12-01,116890,2282
5877,N,1,26,0,99,N,200306,서울,3.사무직,3차산업 종사자,2203500,4,99,N,None,0,2016-03-01,160000,2453
5889,N,2,24,18333,30,N,200306,서울,2.자영업,자영업,1302488,6,6,N,None,0,2013-06-01,50523,2407
5894,N,1,24,15957,30,N,200306,경기,3.사무직,공무원,5000000,6,6,N,None,0,2016-06-01,200000,2740
5899,N,1,23,1816,13,N,200306,광주,3.사무직,공무원,7146792,6,6,N,None,0,2014-09-01,171386,2604
5906,N,1,23,0,99,N,200306,경북,8.기타,학생,2091941,5,99,N,None,0,2016-04-01,300000,0
5908,N,1,23,9166,30,N,200306,인천,8.기타,학생,2400768,6,6,N,None,0,2014-11-01,200064,0
5913,N,1,23,8868,99,N,200306,경북,5.서비스,3차산업 종사자,8797044,6,99,N,None,0,2015-03-01,549481,2521
5915,N,1,22,27777,20,N,200306,경기,8.기타,학생,0,6,6,N,None,0,2008-08-01,66700,0
5924,N,2,22,0,99,N,200306,경남,8.기타,학생,555219,5,99,N,None,0,2016-03-01,79773,0
5936,N,1,22,23888,20,N,200306,경남,8.기타,학생,4638637,6,6,N,None,0,2013-03-01,114016,0
5946,N,2,21,9502,40,N,200306,광주,6.제조업,2차산업 종사자,3400000,6,6,N,None,0,2016-06-01,200000,2407
6004,N,2,71,9583,20,N,200210,부산,1.주부,주부,11606400,6,6,Y,8.기타,0,2015-08-01,96720,3413
6005,N,2,70,4847,12,N,199908,부산,1.주부,주부,3766800,6,6,N,None,0,2016-02-01,31390,3413
6006,N,1,70,6038,40,N,200105,전북,5.서비스,2차산업 종사자,16354362,6,6,Y,1.주부,0,2016-06-01,126778,3413
6007,N,1,69,4671,12,N,200306,강원,3.사무직,고위 공무원,12860030,6,6,Y,5.서비스,0,2015-11-01,160030,3413
6008,N,2,69,3347,40,N,199907,전남,1.주부,주부,21208273,6,6,Y,None,0,2007-01-01,187900,3413
6011,N,2,68,7603,99,N,200104,경북,8.기타,기타,66049671,3,99,Y,1.주부,1,2014-06-01,611458,3413
6014,N,1,63,7897,99,N,101,경남,8.기타,2차산업 종사자,15977957,6,6,Y,1.주부,0,2009-02-01,154930,3413
6016,N,1,63,16074,12,N,199812,서울,3.사무직,교육관련직,487104,6,6,Y,1.주부,0,2014-03-01,60888,3413
6017,N,1,62,1173,13,N,200303,전남,4.전문직,3차산업 종사자,28653376,6,6,Y,4.전문직,2,2004-04-01,211950,3413
6018,N,2,61,20781,11,N,200208,경남,1.주부,주부,13784565,1,99,Y,7.1차산업,2,2016-06-01,266572,3413
6020,N,2,60,12916,20,N,200009,경남,6.제조업,2차산업 종사자,6066226,6,6,Y,3.사무직,2,2011-03-01,170161,2922
6022,N,1,60,23888,20,N,200306,경기,8.기타,운전직,7202522,6,6,Y,None,1,2004-04-01,86600,4958
6025,N,2,59,36388,20,N,199909,서울,1.주부,주부,38384862,6,6,Y,6.제조업,1,2014-03-01,546850,0
6026,N,2,59,18888,20,N,200105,울산,1.주부,주부,9945000,6,6,Y,8.기타,0,2015-03-01,97500,0
6027,N,2,59,5841,99,N,200004,전남,7.1차산업,1차산업 종사자,18418348,6,6,Y,6.제조업,3,2008-03-01,164420,3081
6030,N,2,58,5555,20,N,200106,전북,2.자영업,자영업,10563779,6,6,Y,None,2,2007-01-01,166700,4000
6031,N,2,57,6317,40,N,200211,충북,1.주부,주부,3434632,6,6,N,None,0,2008-10-01,194150,0
6032,N,2,57,11111,20,N,101,부산,2.자영업,자영업,28795695,6,6,Y,None,2,2009-07-01,783933,7944
6035,N,2,56,3541,11,N,101,경남,3.사무직,사무직,60983726,6,6,Y,4.전문직,1,2014-08-01,888366,5595
6038,N,1,55,31666,30,N,200006,서울,3.사무직,사무직,15240347,6,6,Y,1.주부,2,2011-07-01,262458,5074
6039,Y,2,55,4920,12,N,200001,경기,1.주부,주부,3597534,6,6,Y,3.사무직,1,2010-01-01,67878,0
6040,N,1,54,12491,99,N,200105,경기,2.자영업,자영업,2729524,6,6,Y,1.주부,3,2004-10-01,549200,5105
6041,N,1,54,22083,20,N,200306,경남,5.서비스,2차산업 종사자,540000,6,6,Y,5.서비스,1,2006-03-01,60000,5255
6042,N,1,53,17083,20,N,200305,경남,3.사무직,사무직,12461952,6,6,Y,1.주부,2,2006-11-01,220800,8079
6044,N,2,53,23392,20,N,200105,서울,2.자영업,자영업,750000,8,8,Y,6.제조업,2,2011-03-01,150000,4428
6045,N,1,52,6714,30,N,199912,대전,2.자영업,자영업,13745467,6,6,Y,2.자영업,1,2003-12-01,169300,4541
6046,N,2,52,3194,20,N,200108,충북,1.주부,주부,62470077,6,6,Y,6.제조업,2,2010-03-01,1599460,0
6048,N,2,51,6388,20,N,200101,경남,1.주부,주부,21376857,10,10,Y,2.자영업,2,2012-08-01,806028,0
6049,N,2,51,14861,20,N,200105,부산,1.주부,주부,9669172,6,6,Y,5.서비스,1,2010-08-01,178546,0
6050,N,2,51,6388,30,N,101,인천,5.서비스,2차산업 종사자,4225534,6,6,Y,6.제조업,2,2015-12-01,162594,2962
6053,N,1,50,8055,20,N,101,경북,3.사무직,사무직,41209500,6,6,Y,1.주부,2,2016-05-01,496500,5014
6056,N,2,49,14305,20,Y,200203,경기,3.사무직,사무직,18255528,6,6,N,None,0,2004-10-01,430079,3606
6057,N,1,49,17777,20,N,200104,경기,3.사무직,사무직,6256518,6,6,Y,1.주부,2,2007-08-01,175400,5197
6058,N,1,49,6403,40,N,200212,전남,5.서비스,자영업,192780758,3,6,Y,5.서비스,2,2014-10-01,2427198,7285
6062,N,1,46,7500,20,N,200104,경기,6.제조업,2차산업 종사자,5464624,8,8,N,None,0,2010-06-01,167216,4387
6063,N,1,46,0,99,N,200306,경기,3.사무직,사무직,50238866,2,99,Y,1.주부,3,2010-10-01,673275,5501
6064,Y,2,46,35138,20,N,200103,부산,2.자영업,자영업,11416577,6,6,Y,3.사무직,2,2005-09-01,88700,5496
6065,N,2,46,43888,20,N,200002,인천,1.주부,주부,34102422,6,6,Y,3.사무직,2,2015-06-01,709628,0
6067,N,2,45,17777,20,N,200005,인천,1.주부,주부,2514150,1,99,Y,3.사무직,2,2011-01-01,53520,0
6068,N,2,45,17916,20,N,200006,경기,1.주부,주부,2873000,6,6,Y,1.주부,1,2016-06-01,22100,0
6069,N,2,45,2528,13,N,199907,전북,1.주부,주부,4352659,1,99,Y,5.서비스,2,2005-02-01,79750,0
6070,N,1,45,7777,30,N,200104,부산,3.사무직,사무직,12361194,6,6,N,None,0,2014-12-01,224225,4247
6072,N,1,45,10031,13,N,101,충남,5.서비스,2차산업 종사자,6279000,6,6,Y,3.사무직,0,2016-06-01,48300,4070
6074,N,2,44,11250,20,N,200201,경북,5.서비스,3차산업 종사자,21133072,1,99,Y,6.제조업,1,2016-06-01,237016,4242
6076,N,2,44,19166,20,N,200112,충북,1.주부,주부,74495406,6,6,Y,3.사무직,0,2010-02-01,701517,0
6077,N,1,44,34444,20,N,200011,경기,4.전문직,전문직,47882205,6,6,Y,1.주부,1,2007-08-01,531209,5671
6079,N,1,44,11527,30,N,200302,서울,3.사무직,공무원,19045319,6,6,Y,1.주부,0,2005-03-01,153200,4476
6080,N,2,44,19925,12,N,200103,경남,4.전문직,의료직 종사자,6363028,6,6,Y,5.서비스,2,2016-05-01,151816,3227
6081,N,1,44,7116,13,N,200008,경기,5.서비스,자영업,5045730,2,2,N,None,0,2016-06-01,62949,5318
6082,N,2,43,36325,20,N,200212,경기,2.자영업,자영업,6317615,6,6,Y,6.제조업,3,2016-06-01,150322,3593
6084,N,2,43,6805,20,Y,200104,전남,1.주부,주부,15648760,6,99,Y,5.서비스,1,2016-05-01,470888,0
6085,N,2,43,4305,20,N,200107,경북,3.사무직,단순 사무직,74252495,6,6,Y,5.서비스,2,2016-02-01,677071,3873
6086,N,2,42,3888,20,N,200204,전남,1.주부,주부,6056859,6,6,Y,7.1차산업,1,2009-01-01,175430,0
6088,N,2,41,32638,20,N,200306,서울,1.주부,주부,44137190,2,99,Y,6.제조업,2,2016-03-01,4969023,0
6090,N,2,41,26805,20,N,200006,경남,1.주부,주부,8315812,6,6,Y,5.서비스,1,2016-06-01,120380,0
6091,N,2,41,13055,20,N,101,경기,1.주부,주부,52589201,1,99,Y,6.제조업,2,2007-04-01,898817,0
6092,N,1,40,18327,12,N,200205,제주,3.사무직,사무직,19550910,6,6,N,None,0,2004-09-01,140050,4226
6093,N,2,40,9444,30,N,101,서울,3.사무직,사무직,23152244,2,6,N,None,0,2016-06-01,284523,3292
6096,N,2,39,14050,20,N,200107,경남,4.전문직,전문직,0,6,6,Y,4.전문직,2,2006-10-01,185129,3524
6097,N,2,39,9027,20,N,200104,경북,1.주부,주부,1318835,6,6,N,None,0,2016-06-01,21238,0
6098,N,1,39,7654,12,N,200304,서울,3.사무직,사무직,5189038,8,9,N,None,0,2016-02-01,142555,4040
6099,N,1,38,6153,11,N,200008,광주,5.서비스,예체능계 종사자,3907785,8,8,N,None,0,2013-02-01,103957,4003
6100,N,1,38,8472,20,N,200303,경남,5.서비스,2차산업 종사자,1953600,7,7,Y,1.주부,2,2016-05-01,61050,3808
6101,N,2,38,115399,11,N,200106,경기,1.주부,주부,4694354,6,6,Y,3.사무직,2,2013-05-01,114671,0
6103,N,2,38,24861,20,N,200304,경북,4.전문직,예체능계 종사자,17525821,6,6,Y,None,1,2016-05-01,218417,3290
6104,N,2,37,6128,40,N,200011,경남,1.주부,주부,7419020,6,6,N,None,0,2006-07-01,154000,0
6105,N,1,37,7777,30,N,200302,경기,5.서비스,3차산업 종사자,1072620,3,99,Y,1.주부,2,2016-06-01,119180,3264
6106,N,2,37,8059,99,N,200105,부산,3.사무직,단순 사무직,15198198,6,6,N,None,0,2016-06-01,175430,3218
6108,N,2,37,21111,20,N,200011,서울,2.자영업,자영업,8432450,6,6,N,None,0,2005-01-01,119950,3727
6109,Y,2,36,8888,20,N,200106,광주,6.제조업,2차산업 종사자,1481200,4,4,N,None,0,2009-09-01,115000,2943
6110,N,2,36,23750,20,N,200003,충남,4.전문직,교육관련직,7547755,6,6,Y,6.제조업,1,2009-04-01,150600,3560
6112,N,2,35,16666,20,N,200202,경기,3.사무직,사무직,11158870,6,6,N,None,0,2008-07-01,117400,3399
6113,N,2,35,9735,99,N,199812,경남,4.전문직,교사,14797025,6,6,N,None,0,2014-06-01,430431,4207
6114,N,1,34,6527,20,N,200009,부산,3.사무직,사무직,7952148,1,99,N,None,0,2014-09-01,348920,3610
6116,N,2,33,7620,12,N,200001,부산,5.서비스,3차산업 종사자,6444075,6,6,Y,6.제조업,0,2012-05-01,276516,3083
6117,N,2,33,12256,40,N,200003,광주,8.기타,학생,6206219,6,6,N,None,0,2006-08-01,208553,0
6119,N,2,32,11944,20,N,199612,광주,4.전문직,교육관련직,52638649,10,7,N,None,0,2012-06-01,5669040,3903
6122,N,1,31,9308,99,N,200102,서울,2.자영업,자영업,2100181,4,99,N,None,0,2016-06-01,132522,3375
6123,N,2,31,12571,13,N,200011,울산,4.전문직,의료직 종사자,4219586,5,5,N,None,0,2015-06-01,51777,3123
6126,N,2,31,4166,30,N,199912,충북,8.기타,학생,14079919,1,99,N,None,0,2016-06-01,991137,0
6127,N,2,30,32222,20,Y,199812,경기,8.기타,학생,24736185,6,6,N,None,0,2014-12-01,628548,0
6131,N,1,29,6527,30,N,200106,울산,2.자영업,자영업,15776505,6,6,N,None,0,2011-12-01,224895,3200
6132,Y,1,29,6232,99,N,101,광주,8.기타,학생,0,6,6,N,None,0,2006-08-01,990851,0
6134,N,2,29,0,99,N,200003,강원,4.전문직,의료직 종사자,29652572,5,6,N,None,0,2015-05-01,1700663,2854
6136,N,1,28,5498,40,N,200305,경북,8.기타,학생,13656900,5,99,N,None,0,2015-11-01,1352000,0
6142,N,1,27,4205,12,N,101,서울,8.기타,학생,2202813,5,99,N,None,0,2013-08-01,65528,0
6143,N,2,27,11111,30,N,200103,부산,8.기타,학생,392505,6,6,N,None,0,2009-05-01,78975,0
6144,N,1,26,33750,20,N,101,경기,8.기타,학생,6198959,6,6,N,None,0,2012-03-01,152755,0
6153,N,2,24,6111,20,N,200303,경북,8.기타,학생,4169321,6,6,N,None,0,2014-09-01,192844,0
6158,N,1,51,6397,12,N,200306,전북,3.사무직,사무직,0,6,6,N,None,0,2008-12-01,162350,4883
6161,N,2,38,15628,12,N,200306,충북,1.주부,주부,27069292,6,6,Y,6.제조업,1,2009-09-01,500305,0
6163,N,1,50,19722,20,N,200307,대전,5.서비스,2차산업 종사자,40668007,6,6,Y,1.주부,2,2013-06-01,285062,5132
6166,N,2,62,31577,11,N,200308,충북,1.주부,주부,29011512,6,6,N,None,0,2004-10-01,198607,3413
6167,N,2,40,28472,20,N,200309,전북,3.사무직,사무직,17587364,6,6,N,None,0,2004-02-01,119220,4009
6171,N,2,40,20000,20,N,200309,경남,1.주부,주부,15564494,6,6,Y,None,1,2003-09-01,102750,0
6172,N,2,68,5555,30,N,200310,충남,1.주부,주부,3788816,7,8,N,None,0,2010-08-01,87040,3413
6173,Y,2,59,7083,30,N,200310,인천,2.자영업,3차산업 종사자,17197354,6,6,N,None,0,2005-03-01,146050,3496
6174,N,2,35,27361,20,N,200310,제주,1.주부,주부,24946550,6,6,Y,4.전문직,2,2008-04-01,255562,0
6175,N,2,39,32361,20,N,200310,대전,4.전문직,의료직 종사자,10414814,6,6,N,None,0,2005-03-01,77920,3687
6178,N,2,44,7614,13,Y,200310,울산,1.주부,주부,48431593,6,6,Y,7.1차산업,3,2006-01-01,479928,0
6180,N,2,43,33888,20,N,200311,대구,1.주부,주부,2912230,6,6,Y,3.사무직,0,2003-11-01,19480,0
6182,N,2,56,5972,20,N,200311,광주,5.서비스,3차산업 종사자,29490829,6,6,Y,None,2,2014-08-01,267684,3017
6184,N,2,46,7862,40,N,200311,대전,5.서비스,3차산업 종사자,24025330,6,6,Y,4.전문직,0,2016-06-01,225930,3939
6185,N,2,61,6922,40,N,200311,경기,8.기타,주부,27645614,6,6,N,None,0,2003-12-01,385350,3413
6187,N,2,60,11981,12,N,200312,울산,1.주부,주부,12519393,6,6,Y,8.기타,0,2003-12-01,84300,0
6188,N,1,37,16111,20,N,200312,경기,4.전문직,전문직,20074996,6,6,Y,4.전문직,0,2011-02-01,151190,3892
6190,N,2,63,29583,20,N,200401,서울,8.기타,단순 노무직,12231525,6,6,Y,3.사무직,0,2006-10-01,106500,3413
6191,Y,2,60,25555,20,N,200401,전북,1.주부,주부,10961892,6,6,Y,3.사무직,2,2006-06-01,146755,0
6193,N,2,40,12361,20,N,200401,대전,1.주부,주부,3763536,6,6,N,None,0,2014-10-01,182033,0
6194,N,1,46,17638,20,N,200401,전북,3.사무직,공무원,324900,6,6,Y,3.사무직,3,2009-07-01,36100,4882
6195,N,2,39,25555,20,N,200401,서울,1.주부,주부,111451592,6,6,N,None,0,2011-01-01,2254510,0
6197,N,2,44,3466,30,N,200401,경남,1.주부,주부,26015782,6,6,Y,6.제조업,2,2008-02-01,236710,0
6198,N,1,36,14926,12,N,200401,서울,6.제조업,2차산업 종사자,1312672,6,7,Y,1.주부,1,2005-01-01,101600,3546
6199,N,1,40,15199,20,N,200401,대전,5.서비스,2차산업 종사자,423920,6,6,Y,4.전문직,0,2010-01-01,30280,4262
6200,N,2,37,13472,30,N,200401,부산,2.자영업,자영업,17165916,6,6,N,None,0,2004-03-01,117150,3656
6205,N,2,33,2681,13,Y,200402,경기,2.자영업,자영업,13737230,10,8,Y,6.제조업,2,2011-09-01,477499,3081
6207,N,1,43,38888,30,Y,200402,경기,2.자영업,3차산업 종사자,5239311,6,6,Y,1.주부,0,2014-03-01,40700,5291
6210,N,1,29,7083,20,N,200402,충남,8.기타,학생,11133490,6,6,N,None,0,2009-12-01,209228,0
6212,N,1,39,8924,12,N,200402,강원,8.기타,3차산업 종사자,12800569,6,6,N,None,0,2004-02-01,177097,3878
6213,N,2,49,4163,13,N,200402,충남,1.주부,주부,6612200,6,6,Y,2.자영업,1,2010-02-01,110000,0
6214,N,1,35,0,99,N,200403,경기,5.서비스,예체능계 종사자,73328170,1,99,Y,3.사무직,2,2007-01-01,1057229,4065
6215,N,1,36,28055,20,N,200403,경남,4.전문직,교육관련직,21250310,6,6,N,None,0,2004-03-01,146010,3726
6227,Y,2,38,8611,30,N,200404,경기,5.서비스,3차산업 종사자,1835726,6,6,N,None,0,2013-12-01,66200,3445
